"address/city","address/community","address/neighborhood","address/state","address/streetAddress","address/subdivision","address/zipcode","bathrooms","bedrooms","currency","description","latitude","livingArea","longitude","photos/0","photos/1","photos/2","photos/3","photos/4","photos/5","photos/6","photos/7","photos/8","photos/9","photos/10","photos/11","photos/12","photos/13","photos/14","photos/15","photos/16","photos/17","photos/18","photos/19","photos/20","photos/21","photos/22","photos/23","photos/24","photos/25","photos/26","photos/27","photos/28","photos/29","photos/30","photos/31","photos/32","photos/33","photos/34","photos/35","photos/36","photos/37","photos/38","photos/39","photos/40","photos/41","photos/42","photos/43","photos/44","photos/45","photos/46","photos/47","photos/48","photos/49","photos/50","photos/51","photos/52","photos/53","photos/54","photos/55","photos/56","photos/57","photos/58","photos/59","photos/60","photos/61","photos/62","photos/63","photos/64","photos/65","photos/66","photos/67","photos/68","price","url","yearBuilt"
"Seattle",,,"WA","6619 Roosevelt Way NE APT 403",,"98115","1","1","USD","Fantastic Top Floor 700 sf one bedroom - move in October 1st with 2 weeks free rent! - We offer spacious and clean apartments with fantastic site managers! This top floor home is coming available October 1st and has a private deck. We also have a large rooftop deck which is great for social distance entertaining! 
Freshly painted and clean with large kitchen, washer/dryer in unit, walk in closet in bedroom!

Strada 67 is located on the corner of 67th & Roosevelt, one block north of the Whole Foods and walking distance to Green Lake. Centrally located with an easy commute to University of Washington, Downtown, South Lake Union, Northgate, by bike, bus or car and next year by light rail!

The community features controlled access entry, private intercom system, elevator (6619 building), personal washer/dryer in each apartment plus a community coin-op laundry for those larger items. 

One permit for our first come/first served parking lot is also included with each apartment!

Please note that this is a strictly no smoking & no pets community. 

The apartments feature extra large kitchens with pantry, dining area, and living rooms in an open layout; making for a terrific space to host your friends. Each home also features a private, covered balcony as well or patio on the ground floor.

The fabulous Rooftop deck with amazing views is open year-round. 

One parking pass is included with each apartment for using the shared parking lot. Or, you may rent an assigned space in the garage for only $50/month (subject to availability).
For more details and to schedule a tour please contact us today!

*note that photos may be of a similar apartment within the community

QUALIFICATIONS TO RENT:
1. Applicant(s) credit report needs to demonstrate good fiscal responsibility. A successful applicant will show accounts are paid on time. The only collections we will not consider against your rating are those that were medical related bills.
2. Debt to Income ratio should not exceed 20% of the applicants income (income can include vouchers and other valid sources of income).
3. Combined gross income of applicants need to be at least 3-times the monthly rent. Vouchers and Other valid sources of income will reduce this (ask for more information if needed).
4. No evictions or unfavorable landlord references

No Pets Allowed

(RLNE5979940)","47.677069","700","-122.317956","https://photos.zillowstatic.com/p_f/ISj3ijr80gdkbs0000000000.jpg","https://photos.zillowstatic.com/p_f/ISbxf792w75nbs0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3rdvqvrzwpbs0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvkbj8pnrosbs0000000000.jpg","https://photos.zillowstatic.com/p_f/ISne97qijjgvbs0000000000.jpg","https://photos.zillowstatic.com/p_f/ISf87v7cfb8ybs0000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1475","https://www.zillow.com/homedetails/6619-Roosevelt-Way-NE-APT-403-Seattle-WA-98115/2100896361_zpid/",
"Seattle",,,"WA","2517 57th Ave SW",,"98116","1","2","USD","**First month's rent and move-in/move-out fee gets you in approval of rental application.**

2 bedrooms 
1 bathroom 
living room
Washer/Dryer Hook-Up (Washer/dryer not provided).

Unique Beach Duplex/Townhouse. Living area and kitchen on first floor. Bedrooms and bathroom on 2nd floor accessible with steps.

Water, Garbage, Sewer;
No Animals/Pets
No Smoking 
No Parking on Property","47.580646","1780","-122.405442","https://photos.zillowstatic.com/p_f/ISrps8en3g54gg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzvukwt7od1gg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrlp78e0e1ihg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjfnvp7w5tkhg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISf4w7rxc2q9hg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnayj94hay6hg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISr598t02f3tgg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzbbkb76nbqgg0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3n28ahpqe1hg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvg0wrali64hg0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7ytv8r8uhchg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjj2ex6e6k1391000000000.jpg","https://photos.zillowstatic.com/p_f/ISrp4qfdiesy291000000000.jpg","https://photos.zillowstatic.com/p_f/IS33j7punpcqhg0000000000.jpg","https://photos.zillowstatic.com/p_f/IS72xwe0cwlyfg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzrrjqk4m9fhg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISbt4ksntymygg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnuhkuqib0igg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjjqwvgz7x6gg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISv0kwcxmj8fgg0000000000.jpg","https://photos.zillowstatic.com/p_f/IS37m8v3rrgcgg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvwgv6ojh4thg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISny4ha4nerxgs0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnqejohf9wvhg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfs25sxi6j0hs0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7m0t9reya3hs0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzfygrkaq26hs0000000000.jpg","https://photos.zillowstatic.com/p_f/ISr9w49e6iu8hs0000000000.jpg","https://photos.zillowstatic.com/p_f/ISj3usq72ambhs0000000000.jpg","https://photos.zillowstatic.com/p_f/ISbxrg81y1eehs0000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2355","https://www.zillow.com/homedetails/2517-57th-Ave-SW-Seattle-WA-98116/2086387628_zpid/",
"Seattle",,,"WA","1310 29th Ave S #B",,"98144","2.5","3","USD","Modern styling awaits. Open floorplan w/ finished hydronic heat concrete floors & artistic coloring w/ Low-E Paint. Kitchen is adorned w/ Caesar Stone counters, SS appl's, glass tile backsplash, Pacific Crest cabinetry w/ undermount lighting. Spacious bedrooms await on 2nd level w/ full bath & laundry. The master suite is the jewel of the home w/ a sitting area & private Gecko deck. Master bath w/ dual sink & walk-in shower. Bio-retention Eco area for H2O runoff. Features a backyard and patio.

Tenant responsible for power, gas, water, garbage, sewer capacity charge. Dogs under 20lbs are allowed for a cleaning fee. Credit score 640+ and monthly income of 6K+ are required

Pets are welcome for an additional pet fee

Note: Wall colors changed in some rooms since the photos were taken.","47.591871","1400","-122.29503","https://photos.zillowstatic.com/p_f/ISjzmcm6hjw7yg1000000000.jpg","https://photos.zillowstatic.com/p_f/ISbtk040dboayg1000000000.jpg","https://photos.zillowstatic.com/p_f/IS3niolt83gdyg1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvggc3n4v7gyg1000000000.jpg","https://photos.zillowstatic.com/p_f/IS3nqe3jfkfuah1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnae0lg0nziyg1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvgo2lcbc7xah1000000000.jpg","https://photos.zillowstatic.com/p_f/ISf4co2awerlyg1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7y9ck3s6joyg1000000000.jpg","https://photos.zillowstatic.com/p_f/ISzr702xnyaryg1000000000.jpg","https://photos.zillowstatic.com/p_f/ISrl5ojqjq2uyg1000000000.jpg","https://photos.zillowstatic.com/p_f/ISjf3c1kfiuwyg1000000000.jpg","https://photos.zillowstatic.com/p_f/ISb910jdbamzyg1000000000.jpg","https://photos.zillowstatic.com/p_f/IS33zn0772e2zg1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvwwbi03u55zg1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnquzztylx7zg1000000000.jpg","https://photos.zillowstatic.com/p_f/ISfksnhnudpazg1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7eqbzgq5hdzg1000000000.jpg","https://photos.zillowstatic.com/p_f/ISz7ozgamx8gzg1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnamq2674zzah1000000000.jpg","https://photos.zillowstatic.com/p_f/ISr1mny3ip0jzg1000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2995","https://www.zillow.com/homedetails/1310-29th-Ave-S-B-Seattle-WA-98144/2077829881_zpid/","2012"
"Seattle",,,"WA","2517 57th Ave SW",,"98116","1","2","USD","**First month's rent and move-in/move-out fee gets you in approval of rental application.**

2 bedrooms 
1 bathroom 
living room
Washer/Dryer Hook-Up (Washer/dryer not provided).

Unique Beach Duplex/Townhouse. Living area and kitchen on first floor. Bedrooms and bathroom on 2nd floor accessible with steps.

Water, Garbage, Sewer;
No Animals/Pets
No Smoking 
No Parking on Property","47.580646","1780","-122.405442","https://photos.zillowstatic.com/p_f/ISrps8en3g54gg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzvukwt7od1gg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrlp78e0e1ihg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjfnvp7w5tkhg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISf4w7rxc2q9hg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnayj94hay6hg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISr598t02f3tgg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzbbkb76nbqgg0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3n28ahpqe1hg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvg0wrali64hg0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7ytv8r8uhchg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjj2ex6e6k1391000000000.jpg","https://photos.zillowstatic.com/p_f/ISrp4qfdiesy291000000000.jpg","https://photos.zillowstatic.com/p_f/IS33j7punpcqhg0000000000.jpg","https://photos.zillowstatic.com/p_f/IS72xwe0cwlyfg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzrrjqk4m9fhg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISbt4ksntymygg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnuhkuqib0igg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjjqwvgz7x6gg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISv0kwcxmj8fgg0000000000.jpg","https://photos.zillowstatic.com/p_f/IS37m8v3rrgcgg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvwgv6ojh4thg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISny4ha4nerxgs0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnqejohf9wvhg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfs25sxi6j0hs0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7m0t9reya3hs0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzfygrkaq26hs0000000000.jpg","https://photos.zillowstatic.com/p_f/ISr9w49e6iu8hs0000000000.jpg","https://photos.zillowstatic.com/p_f/ISj3usq72ambhs0000000000.jpg","https://photos.zillowstatic.com/p_f/ISbxrg81y1eehs0000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2355","https://www.zillow.com/homedetails/2517-57th-Ave-SW-Seattle-WA-98116/2086387628_zpid/",
"Seattle",,,"WA","1507 E Union St #B",,"98122","3","3","USD","Light filled 3bd/3ba furnished townhouse next to Capitol Hill complete with single car garage parking. With a walking score of 98, staying here puts you close to some of the finest establishments in Capitol Hill and close to the heart of Seattle. Grocery stores are within walking distance including Trader Joes which is a 5 min walk. The light rail station is a 15 min walk and there are bus stops just steps away from the front door. 

Other Features and Info: The two top floor bedrooms are master suites with walk-in closets. There's an in unit washer/dryer, dishwasher, and the kitchen comes complete with stainless steel appliances. There's also an indoor fireplace that you can cozy up next to on cooler days and nights. The single car garage can accommodate a compact SUV size car (Honda CRV and Ford Escape as examples). The front door even has a smart lock so you don't have to worry about losing your house keys. My townhouse is completely turnkey with everything you need for a move-in ready home! I look forward to hearing from you!:)

Fully furnished townhouse. Renter responsible for all utilities. Sorry, but no smoking and no pets. Available 10/1, but may be available a few days earlier if needed. Open to discussing lease terms of 6 months or longer.","47.612738","1340","-122.31234","https://photos.zillowstatic.com/p_f/IS7ip1an01vhon1000000000.jpg","https://photos.zillowstatic.com/p_f/ISjze60r2mohin1000000000.jpg","https://photos.zillowstatic.com/p_f/ISbtcuhkydgkin1000000000.jpg","https://photos.zillowstatic.com/p_f/IS3naizdu58nin1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnu1gspfyat0o1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvg86h7qxzpin1000000000.jpg","https://photos.zillowstatic.com/p_f/ISna6uy0mprsin1000000000.jpg","https://photos.zillowstatic.com/p_f/ISf44iguhhjvin1000000000.jpg","https://photos.zillowstatic.com/p_f/ISfoz3ajbq2w0o1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7y16ynd9byin1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7ixrrc7iuy0o1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7ix7g2wkcacg0000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4000","https://www.zillow.com/homedetails/1507-E-Union-St-B-Seattle-WA-98122/65230345_zpid/","2005"
"Seattle",,,"WA","6809 Oswego Pl NE",,"98115","1","1","USD","Avail October 1 (as early as Sept 25)

Showing: By Appointment, perhaps Monday?
email me to suggest your preferred day + time

32 year experience providing quality Housing.
Brick building

LOCATION:
Heart of Green Lake Park
Walk Score 93 (Walker's Paradise), one of Seattle's most ideal Neighborhoods.
Walk to: New PCC, the Shelter, Lucia, Starbucks, Whole Foods, Rosita's, KeyBank, the Grill, Fix Coffee, Turnpike, Nell's, Spuds, O Ginger, Tai Ocean, Revolutions, Mykonos, etc.
Central to: Downtown Seattle, Lynwood, and Bellevue (15 mins)
Easy bike to: Wallingford, Fremont, Phinney Ridge, and Ravenna
Seattle's Central Park - 2.8 mile lakeside track, 16 Lighted Tennis Courts, Giant Specimen Trees, Pool, Health Clubs, etc.

6809 Oswego Place NE
Seattle, WA 98115

APARTMENT: (#4)
* Spacious Apartment with Mahogany woodwork + Real Hardwoods in all Rooms
* Double Corner (only 2 Apartments on this floor, so 3 walls are open to sunlight.)
* 2nd of 3 floors, this floor is 7 steps up from the sidewalk.
* Bedroom is ideal for a King sized bed and plenty of furnishings.
* 3 linen closets in the hallway - plus a double closet in the Bedroom.
* Art Deco brass doorknobs and solid wood recessed panel doors are still in immaculate condition.
* Kitchen with art deco tile counters in immaculate condition (same size Kitchen as you find in a House.)
* Sunny Breakfast Nook.
* House Sized appliances.
* Gas forced air heating.
* Quiet Side street - and an easy walk to the Lake. (Green lake Neighborhood, ""South of 80th"".)
* Nice Laundry and Storage facilities on site.
* Grassy Courtyard, ideal for Barbeque.

QUESTIONS + More about the Building:
WSG: $50 flat rate per month for WSG bill (water, sewer, and garbage - same rate for 11 years, while Seattle fees are up over 65% in 11 years.
What to bring: driver's license, past landlord phone number(s), 2 checks ($40 ap fee, and $800 Holding Deposit only if you love the place, refundable if not approved, applied to 1st month's rent if approved.)
PETS: this is a nice clean apartment, with a ""no pets"" policy ... however I know it's possible to have a cat and keep the unit immaculate, so you are welcome to negotiate as part of your application.
Washer: we respectfully avoid in Each Unit, since sadly installing washer in a closet = a mold factory.
LAUNDRY: We provide a ""cleaned weekly"" Laundry Room, with shelving for Soaps, as well as Storage Lockers.
SMOKING: No smoking Building / Courtyard / Sidewalks (not within 25 feet of the property please).
RECYCLING: all of our buildings provide Food Compost, Yard Waste, Recycle, and Trash bins.
STORAGE: Large, Heated ""floor to ceiling"" storage facilities.
PARKING: Free Parking on street, or an optional $80 reserved stall.
MOLD: this Building is completely mold free.
Zero chance of ""Air B&B"", or similar aggressive uses
(great community, with thoughtful long term Residents.)
NOTE: I manage 19 buildings by the Park, and this one for 20+ years, it is one of our favorites.
ONE AP is good for all 19 ... so you are welcome to note your housing needs on your Application.

GREEN LAKE info - the final notes are for Green Lake Park newbies!
Voted best runner's lake, and best place to meet in Seattle Weekly,
Specimen Trees and amazing Birds line the paths of Green Lake Park.
Charming Shops, 30 Restaurants
Free 2.8 mile lakeside running track
Free 16 Lighted Tennis Courts
Free Two Sandy Beaches
Rec Center Co-Ed Volleyball & Softball
Rec Center Indoor Swimming
Aerobics, CrossFit, and Health Clubs.

CENTRAL to...
Downtown: 10 mins
Bellevue: 15 mins
Lynwood: 15 mins
West Seattle: 25 mins

METRO: 62, and 26 (Express) go right by the building.

BIKE to: Wallingford, Fremont, Northgate, Ravenna, Ballard, Lake Union, Phinney Ridge, UW

(sorry, no ""FOR RENT"" A-Boards or SIGNS on the building for the privacy of the Residents.)

please see description, showing info is there :-)","47.678056","750","-122.322975","https://photos.zillowstatic.com/p_f/ISv820qe6dpj7k1000000000.jpg","https://photos.zillowstatic.com/p_f/IS3f4c8lalxg7k1000000000.jpg","https://photos.zillowstatic.com/p_f/ISn20o7825hm7k1000000000.jpg","https://photos.zillowstatic.com/p_f/ISfwxbp1yw8p7k1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7qvz6vto0s7k1000000000.jpg","https://photos.zillowstatic.com/p_f/ISzjtnoopgsu7k1000000000.jpg","https://photos.zillowstatic.com/p_f/ISrdrb6il8kx7k1000000000.jpg","https://photos.zillowstatic.com/p_f/ISj7pznbh0c08k1000000000.jpg","https://photos.zillowstatic.com/p_f/ISb1nn55ds338k1000000000.jpg","https://photos.zillowstatic.com/p_f/IS3vkbny8kv58k1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvoiz4s4cn88k1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnignml04fb8k1000000000.jpg","https://photos.zillowstatic.com/p_f/IS76czl8snyg8k1000000000.jpg","https://photos.zillowstatic.com/p_f/ISzz9n32ofqj8k1000000000.jpg","https://photos.zillowstatic.com/p_f/ISrt7blvj7im8k1000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1520","https://www.zillow.com/homedetails/6809-Oswego-Pl-NE-Seattle-WA-98115/49140847_zpid/","1952"
"Seattle",,,"WA","1507 E Union St #B",,"98122","3","3","USD","Light filled 3bd/3ba furnished townhouse next to Capitol Hill complete with single car garage parking. With a walking score of 98, staying here puts you close to some of the finest establishments in Capitol Hill and close to the heart of Seattle. Grocery stores are within walking distance including Trader Joes which is a 5 min walk. The light rail station is a 15 min walk and there are bus stops just steps away from the front door. 

Other Features and Info: The two top floor bedrooms are master suites with walk-in closets. There's an in unit washer/dryer, dishwasher, and the kitchen comes complete with stainless steel appliances. There's also an indoor fireplace that you can cozy up next to on cooler days and nights. The single car garage can accommodate a compact SUV size car (Honda CRV and Ford Escape as examples). The front door even has a smart lock so you don't have to worry about losing your house keys. My townhouse is completely turnkey with everything you need for a move-in ready home! I look forward to hearing from you!:)

Fully furnished townhouse. Renter responsible for all utilities. Sorry, but no smoking and no pets. Available 10/1, but may be available a few days earlier if needed. Open to discussing lease terms of 6 months or longer.","47.612738","1340","-122.31234","https://photos.zillowstatic.com/p_f/IS7ip1an01vhon1000000000.jpg","https://photos.zillowstatic.com/p_f/ISjze60r2mohin1000000000.jpg","https://photos.zillowstatic.com/p_f/ISbtcuhkydgkin1000000000.jpg","https://photos.zillowstatic.com/p_f/IS3naizdu58nin1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnu1gspfyat0o1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvg86h7qxzpin1000000000.jpg","https://photos.zillowstatic.com/p_f/ISna6uy0mprsin1000000000.jpg","https://photos.zillowstatic.com/p_f/ISf44iguhhjvin1000000000.jpg","https://photos.zillowstatic.com/p_f/ISfoz3ajbq2w0o1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7y16ynd9byin1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7ixrrc7iuy0o1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7ix7g2wkcacg0000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4000","https://www.zillow.com/homedetails/1507-E-Union-St-B-Seattle-WA-98122/65230345_zpid/","2005"
"Seattle",,,"WA","9043 35th Ave SW #13","Gorgeous Building in West Seattle close to major bus lines","98126","1","2","USD","1 Month Free! Top Floor 2 Bedroom 1/2 Mile from Westwood Village!
Rogene Apartments
Unit type: 2 bedroom/1 Bath
Lease Duration: 6-9 Months
Price: $1,450.00

Rogene Apartments are located in the heart of Seattle's charming West Seattle neighborhood. Mere blocks from abundant restaurants, coffee shops, and other specialty stores - this apartment has everything you need! This full sized one bedroom has been fully remodeled. We offer on-site laundry and beautiful courtyards for you. Pets are welcome and there's parking available to rent.

Features:
 Fully Remodeled
 New Carpet
 On-Site Laundry
 Parking available
 Pets welcome

Details
 $45 application fee
 $750 security deposit
 $250 pet deposit
 $25 pet rent

Professionally Managed by Pilot Property Management
Advertised photos are representative and may not be of available floor plan.
Equal Housing Opportunity","47.521586","682","-122.377224","https://photos.zillowstatic.com/p_f/ISrx2erfmuft2g0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzjlpozo1mf3g0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7qn176t9uc3g0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3fwd8w96r13g0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrp42xmm772ig0000000000.jpg","https://photos.zillowstatic.com/p_f/ISv8u1qp5yi43g0000000000.jpg","https://photos.zillowstatic.com/p_f/ISn2sp7j1qa73g0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3b91cv7f699f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjr0299im7w2g0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjj2qegizy4ig0000000000.jpg","https://photos.zillowstatic.com/p_f/ISblypq2eezy2g0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfwpdpcxh2a3g0000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1495","https://www.zillow.com/homedetails/9043-35th-Ave-SW-13-Seattle-WA-98126/2077814451_zpid/",
"Seattle",,,"WA","9043 35th Ave SW #13","Gorgeous Building in West Seattle close to major bus lines","98126","1","2","USD","1 Month Free! Top Floor 2 Bedroom 1/2 Mile from Westwood Village!
Rogene Apartments
Unit type: 2 bedroom/1 Bath
Lease Duration: 6-9 Months
Price: $1,450.00

Rogene Apartments are located in the heart of Seattle's charming West Seattle neighborhood. Mere blocks from abundant restaurants, coffee shops, and other specialty stores - this apartment has everything you need! This full sized one bedroom has been fully remodeled. We offer on-site laundry and beautiful courtyards for you. Pets are welcome and there's parking available to rent.

Features:
 Fully Remodeled
 New Carpet
 On-Site Laundry
 Parking available
 Pets welcome

Details
 $45 application fee
 $750 security deposit
 $250 pet deposit
 $25 pet rent

Professionally Managed by Pilot Property Management
Advertised photos are representative and may not be of available floor plan.
Equal Housing Opportunity","47.521586","682","-122.377224","https://photos.zillowstatic.com/p_f/ISrx2erfmuft2g0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzjlpozo1mf3g0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7qn176t9uc3g0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3fwd8w96r13g0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrp42xmm772ig0000000000.jpg","https://photos.zillowstatic.com/p_f/ISv8u1qp5yi43g0000000000.jpg","https://photos.zillowstatic.com/p_f/ISn2sp7j1qa73g0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3b91cv7f699f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjr0299im7w2g0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjj2qegizy4ig0000000000.jpg","https://photos.zillowstatic.com/p_f/ISblypq2eezy2g0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfwpdpcxh2a3g0000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1495","https://www.zillow.com/homedetails/9043-35th-Ave-SW-13-Seattle-WA-98126/2077814451_zpid/",
"Seattle",,,"WA","2719 NE 95th St #A",,"98115","1",,"USD","Beautiful, bright, studio apartment with full bath and kitchen featuring brand new stainless appliances. Situated in beautiful Wedgwood (NE Seattle) walking distance to grocery stores/restaurants with easy bus access to downtown Studio is a converted garage (270 sq. ft.) with separate entrance from the main house. I live in the main home with my daughter and 2 dogs. Access to a large fully fenced backyard is available with a more private section of your own. Laundry can be shared in the main house. $1,200/month plus a portion of shared utilities. Pets can be considered on a case by case basis.","47.697243","270","-122.297834","https://photos.zillowstatic.com/p_f/ISvwsgfuarx9dd0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnqq4xn6jpcdd0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfkoseh2bhfdd0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7emgway29idd0000000000.jpg","https://photos.zillowstatic.com/p_f/ISz7k4e4uu0ldd0000000000.jpg","https://photos.zillowstatic.com/p_f/ISr1isvxpmsndd0000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1200","https://www.zillow.com/homedetails/2719-NE-95th-St-A-Seattle-WA-98115/2077840558_zpid/",
"Seattle",,,"WA","1212 E Remington Ct #JHY81RWG8","Bravo Apartments","98122","1","1","USD","The Bravo Apartments are 3 unique buildings in 1 - two were remodeled in 2015, and one is new construction. Each building offers its own unique living experience. Located a couple blocks from Seattle University, Bravo Apartments provides easy walking access to bus lines, restaurants, and more. These units all have large windows, updated appliances (including a fridge, microwave, and stove), in-unit washers/dryers, walk in closet, and ample storage. Parking and storage units are available.","47.605741",,"-122.316128","https://photos.zillowstatic.com/p_f/IS2jzmwgc2kp9q0000000000.jpg","https://photos.zillowstatic.com/p_f/IS27qjep2w7vdq0000000000.jpg","https://photos.zillowstatic.com/p_f/ISu0o7wiynzxdq0000000000.jpg","https://photos.zillowstatic.com/p_f/ISmulvdcufr0eq0000000000.jpg","https://photos.zillowstatic.com/p_f/ISeojjv5q7j3eq0000000000.jpg","https://photos.zillowstatic.com/p_f/IS6ih7dzlza6eq0000000000.jpg","https://photos.zillowstatic.com/p_f/ISybfvushr29eq0000000000.jpg","https://photos.zillowstatic.com/p_f/ISq5djcmdjubeq0000000000.jpg","https://photos.zillowstatic.com/p_f/ISiza7uf9bmeeq0000000000.jpg","https://photos.zillowstatic.com/p_f/ISat8vb953eheq0000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1705","https://www.zillow.com/homedetails/1212-E-Remington-Ct-JHY81RWG8-Seattle-WA-98122/2089781205_zpid/","2015"
