"address/city","address/community","address/neighborhood","address/state","address/streetAddress","address/subdivision","address/zipcode","bathrooms","bedrooms","currency","description","latitude","livingArea","longitude","photos/0","photos/1","photos/2","photos/3","photos/4","photos/5","photos/6","photos/7","photos/8","photos/9","photos/10","photos/11","photos/12","photos/13","photos/14","photos/15","photos/16","photos/17","photos/18","photos/19","photos/20","photos/21","photos/22","photos/23","photos/24","photos/25","photos/26","photos/27","photos/28","photos/29","photos/30","photos/31","photos/32","photos/33","photos/34","photos/35","photos/36","photos/37","photos/38","photos/39","photos/40","photos/41","photos/42","photos/43","photos/44","photos/45","photos/46","photos/47","photos/48","photos/49","photos/50","photos/51","photos/52","photos/53","photos/54","photos/55","photos/56","photos/57","photos/58","photos/59","photos/60","photos/61","photos/62","photos/63","photos/64","photos/65","photos/66","photos/67","photos/68","photos/69","photos/70","photos/71","photos/72","photos/73","photos/74","photos/75","photos/76","photos/77","photos/78","photos/79","photos/80","photos/81","photos/82","photos/83","photos/84","price","url","yearBuilt"
"San Francisco",,,"CA","700 Parnassus Ave #12",,"94122","1",,"USD","Walking distance to parks, public transportation, grocery stores, restaurants, retail shops, and more! 

LARGE STUDIO with Separate Kitchen and Dining Area, Full Bathroom with Tub and Shower, and a Large Walk-In Closet!
Views.
Beautiful, original hardwood floors.
Laundry Room On-site.
Very centrally located with many MUNI options, retail and restaurants close by.

One Year Lease Includes Water, Trash & Sewage
No Co-Signors or Animals, please
GOOD CREDIT IS REQUIRED 
Parking Available Upon Request and Extra Rent","37.762796",,"-122.461125","https://photos.zillowstatic.com/p_f/ISrltinw6b1cu71000000000.jpg","https://photos.zillowstatic.com/p_f/ISjr8057jq4q281000000000.jpg","https://photos.zillowstatic.com/p_f/ISbl6om0fiws281000000000.jpg","https://photos.zillowstatic.com/p_f/IS3f4c4uaaov281000000000.jpg","https://photos.zillowstatic.com/p_f/ISv820mn62gy281000000000.jpg","https://photos.zillowstatic.com/p_f/ISn20o3h2u71381000000000.jpg","https://photos.zillowstatic.com/p_f/ISfwxblaylz3381000000000.jpg","https://photos.zillowstatic.com/p_f/IS7qvz24udr6381000000000.jpg","https://photos.zillowstatic.com/p_f/ISzjtnkxp5j9381000000000.jpg","https://photos.zillowstatic.com/p_f/ISrdrb2rlxac381000000000.jpg","https://photos.zillowstatic.com/p_f/ISj7pzjkhp2f381000000000.jpg","https://photos.zillowstatic.com/p_f/ISb1nn1edhuh381000000000.jpg","https://photos.zillowstatic.com/p_f/IS3vkbj799mk381000000000.jpg","https://photos.zillowstatic.com/p_f/ISvoiz0151en381000000000.jpg","https://photos.zillowstatic.com/p_f/ISnigniu0t5q381000000000.jpg","https://photos.zillowstatic.com/p_f/ISfceb0owkxs381000000000.jpg","https://photos.zillowstatic.com/p_f/IS76czhhscpv381000000000.jpg","https://photos.zillowstatic.com/p_f/ISzz9nzao4hy381000000000.jpg","https://photos.zillowstatic.com/p_f/ISrt7bh4kw81481000000000.jpg","https://photos.zillowstatic.com/p_f/ISjn5zyxfo04481000000000.jpg","https://photos.zillowstatic.com/p_f/ISbh3ngrbgs6481000000000.jpg","https://photos.zillowstatic.com/p_f/IS3b1byk78k9481000000000.jpg","https://photos.zillowstatic.com/p_f/ISv4zyfe30cc481000000000.jpg","https://photos.zillowstatic.com/p_f/ISnywmx7zr3f481000000000.jpg","https://photos.zillowstatic.com/p_f/ISfsuaf1vjvh481000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2099","https://www.zillow.com/homedetails/700-Parnassus-Ave-12-San-Francisco-CA-94122/2077772695_zpid/",
"San Francisco",,,"CA","1801 21st Ave #205",,"94122","1","1","USD","1801 21st Ave #201 is located in Central Sunset
Please see the unit with an agent before applying

Spacious and bright top floor 1/1 in a well maintained building in a walkable neighborhood. 
Walk to restaurants, cafes, CVS, the Sunset reservoir with walking trails and ocean views. Easy freeway access north or south via 19th Avenue.

UNIT
- 1 BDR/ 1 BATH
- Bright top floor
- NEW: Wood laminate floors, paint, crown and base molding, kitchen counter and dishwasher.
- Kitchen with NEW counters and appliances include: refrigerator, electric stove and NEW dishwasher
- Spacious living room and dining area
- Plenty of natural light - bay windows in living room and bedroom
- Gas fireplace

BLDG
- Well maintained 10 unit walk up
- Shared coin op laundry in garage
- Storage locker in garage included
- Parking - One garage space available for $100/ mo

TERMS
- Available now
- 12 month lease
- Security Deposit: One Month's Rent
- Utilities: Owner pays for water and garbage, Tenant pays for PG&E
- Sorry, no pets
- Non-smoking unit
- Sorry - No Cosigners - Clean credit and verifiable references required. Must provide 5 year rental history.

Jennifer Risano
Rentals In SF
Leasing Agent
BRE# 01912615

Broker - Rentals In SF 1318 Hayes Street San Francisco CA 94117

Rental listings subject to change at any time. (Agent) believes all information contained herein to be correct but assumes no legal responsibility for the accuracy, any errors, or any omissions in this ad or any syndicated ads on third party websites.","37.753898",,"-122.478884","https://photos.zillowstatic.com/p_f/ISf0tack72ygu91000000000.jpg","https://photos.zillowstatic.com/p_f/IS7ytfocno5w5y0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvcxe1nwaq17y0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzfi8y7xm50qw0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7ihja5ys9brw0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfkgum2zydmsw0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjr0eex5xa78y0000000000.jpg","https://photos.zillowstatic.com/p_f/IS764dr7fjvc9y0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfgdtgtvw90uw0000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2500","https://www.zillow.com/homedetails/1801-21st-Ave-205-San-Francisco-CA-94122/2077773311_zpid/",
"San Francisco",,,"CA","1252 4th Ave",,"94122","3","6","USD","Large and spacious 6 bedroom and 3 full bathrooms apartments near Irving St and 4th Avenue. Over 2,100 total square feet. Apartment was newly remodeled about one year ago. All 6 bedrooms have large closets and windows. It's at very convenient location near UCSF-Parnassus and metro-trains to Downtown and BART. Plenty of amazing restaurant and shops all around. Unit can come furnished or unfurnished.

Apartment features:
- Bedrooms have large closets and windows. 
- Living room or community space with dining table area. 
- Open kitchen with stove, fridge, microwave. 
- 3 full bathrooms with shower, toilet and sink.
- Large windows, high ceilings and hardwood floors throughout.
- All bedroom doors have secure keypad locks.

Coin-op laundromat is right next door (2 minute walk)
2 blocks to grocery stores and restaurants.
1 block to N-Judah bus to Downtown and connecting to BART in 20 minutes.
5-minute walk to front of UCSF-Parnassus campus.

No smoking in apartment or building.
No elevator in building.
No parking provided.

TERMS: Must move in within 30 days. 12 month term then month to month. Tenant pays all utilities. 
MOVE-IN FEES: First month rent (will pro-rate for partial month) + Last month rent deposit + $3,000 security deposit
Applicants will need to complete application and provide references and background checks.","37.765051","2100","-122.460835","https://photos.zillowstatic.com/p_f/ISrl93akt3p2de0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjf7rrdpvg5de0000000000.jpg","https://photos.zillowstatic.com/p_f/ISb95f97ln88de0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3333r0hf0bde0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvw0r8uc7sdde0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnqyeqn8zjgde0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfkw28h4rbjde0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7euqpa0j3mde0000000000.jpg","https://photos.zillowstatic.com/p_f/ISz7se74wavode0000000000.jpg","https://photos.zillowstatic.com/p_f/ISr1q2pxr2nrde0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjvnq6rnueude0000000000.jpg","https://photos.zillowstatic.com/p_f/ISbpleokjm6xde0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3jj26efeyzde0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvchqn7b6q2ee0000000000.jpg","https://photos.zillowstatic.com/p_f/ISn6fe517yh5ee0000000000.jpg","https://photos.zillowstatic.com/p_f/ISf0d2nu2q98ee0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7uaq4oyh1bee0000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6000","https://www.zillow.com/homedetails/1252-4th-Ave-San-Francisco-CA-94122/2077994744_zpid/",
"San Francisco",,,"CA","130 Grand View Ave #1",,"94114","1","1","USD","Recently remodeled spacious one-bedroom unit with views of San Francisco. The unit features new hardwood flooring throughout, stainless steel appliances, and a tastefully updated bathroom. There is a large front deck for tenants to enjoy with floor-to-ceiling sliding glass doors, allowing for plenty of natural light.

Rent: $2,695
Security Deposit: $2,695
Term: 12 Month Lease
Pets: Cats Ok
Parking: 1-Car Covered Parking
Utilities: Owner Pays Water & Garbage

Features:
Large Front Deck
Covered Parking For 1-Car
Recently Remodeled
Hardwood Flooring
Stainless Steel Appliances
Remodeled Bathroom w/ Tub & Shower Combo
Living Room Fireplace","37.755841",,"-122.440317","https://photos.zillowstatic.com/p_f/ISrd35p145x5oh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISj71t6vzwo8oh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISb1zgoovogboh1000000000.jpg","https://photos.zillowstatic.com/p_f/IS3vw46irg8eoh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvousnbn80hoh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnisg55j0sjoh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISf8ry72xgx8wh1000000000.jpg","https://photos.zillowstatic.com/p_f/IS72pmpvs8pbwh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISzvma7po0hewh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISrpkyoiks8hwh1000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2695","https://www.zillow.com/homedetails/130-Grand-View-Ave-1-San-Francisco-CA-94114/2089533365_zpid/",
"San Francisco",,,"CA","1673 19th Ave",,"94122","2","2","USD","First and second floor 2BR/2BA Inner Sunset condominium near Golden Heights. Floors are hardwood except in kitchen, baths, atrium and decks. Windows are double double-pane. Large living room faces 19th Avenue. At its other end is a recessed kitchen across from a dining space. Dining space is in front of the atrium. Living room also has a huge storage closet. Kitchen has all granite counters, a wrap around breakfast bar that seats four, all stainless appliances including gas stove, microwave and dishwasher. Open air atrium is accessed via sliding glass doors from the dining space. It could be used in a variety of ways.","37.756445","1600","-122.476919","https://photos.zillowstatic.com/p_f/ISbp52g183e4qn0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3j3qxu3v57qn0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvc1efozmx9qn0000000000.jpg","https://photos.zillowstatic.com/p_f/ISn6z1xhvepcqn0000000000.jpg","https://photos.zillowstatic.com/p_f/ISf0xpebr6hfqn0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7uudw4ny8iqn0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzns1eyiq0lqn0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrhqpvreisnqn0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjboddlaakqqn0000000000.jpg","https://photos.zillowstatic.com/p_f/ISb5m1ve62ctqn0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3zjpc82u3wqn0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvshdu1ylvyqn0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnmf1cvtdn1rn0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfgdptop5f4rn0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7abdbilx67rn0000000000.jpg","https://photos.zillowstatic.com/p_f/ISz391tbhpy9rn0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrx6pa5dhqcrn0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjr4dsy89ifrn0000000000.jpg","https://photos.zillowstatic.com/p_f/ISbl21as41airn0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3f0prl0t1lrn0000000000.jpg","https://photos.zillowstatic.com/p_f/ISv8yc9fwktnrn0000000000.jpg","https://photos.zillowstatic.com/p_f/ISn2w0r8sclqrn0000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4200","https://www.zillow.com/homedetails/1673-19th-Ave-San-Francisco-CA-94122/59792791_zpid/","2002"
"San Francisco",,,"CA","720 Moraga St APT 2",,"94122","1","1","USD","Freshly new paint. Clean quiet apartment. Newly up to date kitchen appliances. Nice neighborhood, lots of restaurant and shops near by.

Owner pays water and garbage. Apartment has hardwood floors; renter must cover floors with rugs. No pets.","37.756627","715","-122.470457","https://photos.zillowstatic.com/p_f/ISf4855oksossx1000000000.jpg","https://photos.zillowstatic.com/p_f/IS76494rjqzyi00000000000.jpg","https://photos.zillowstatic.com/p_f/ISf8zopbz5m1e00000000000.jpg","https://photos.zillowstatic.com/p_f/IS3blu25s4vv600000000000.jpg","https://photos.zillowstatic.com/p_f/IS72xc75vxd4e00000000000.jpg","https://photos.zillowstatic.com/p_f/ISnuh0nv1dsne00000000000.jpg","https://photos.zillowstatic.com/p_f/ISv0kc526l0le00000000000.jpg","https://photos.zillowstatic.com/p_f/ISzz1xlkfir1j00000000000.jpg","https://photos.zillowstatic.com/p_f/ISrpso6smhx9e00000000000.jpg","https://photos.zillowstatic.com/p_f/ISnyg62sjoe1700000000000.jpg","https://photos.zillowstatic.com/p_f/ISbdo06fe1hfe00000000000.jpg","https://photos.zillowstatic.com/p_f/ISrtzk3ebaj4j00000000000.jpg","https://photos.zillowstatic.com/p_f/IS37mon8at8ie00000000000.jpg","https://photos.zillowstatic.com/p_f/ISbhn6lbwc3t600000000000.jpg","https://photos.zillowstatic.com/p_f/ISzvu0pyqp57e00000000000.jpg","https://photos.zillowstatic.com/p_f/ISjjqcoli9pce00000000000.jpg","https://photos.zillowstatic.com/p_f/ISv4jikynwmy600000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2900","https://www.zillow.com/homedetails/720-Moraga-St-APT-2-San-Francisco-CA-94122/61288386_zpid/","1955"
"San Francisco",,,"CA","472 Corbett Ave",,"94114","1","2","USD","2BD/1BA with Updated Kitchen, Fireplace, Hardwood Floors, with Washer/Dyer and Parking available! - Well lit space with neighborhood views. Spacious living room and updated kitchen. Shared back patio with other neighbor. Refinished hardwood floors. Tons of closet space throughout: 2 walk-in closets and 3 foyer closets. Garage parking space available and washer/dryer on property!

-$50 application fee per adult
-1 month deposit / 1 year lease
-All utilities on own

Close to transit!

Bus Lines:
37 CORBETT (0 mi)
33 ASHBURY-18th (0.1 mi)
M/K/L/N-OWL (0.1 mi)

Rail Lines:
M OCEAN VIEW (0.6 mi)
S CASTRO SHUTTLE (0.6 mi)
KT INGLESIDE/THIRD (0.6 mi)
L TARAVAL (0.6 mi)
F MARKET & WHARVES (0.7 mi)
N JUDAH (0.7 mi)
J CHURCH (1.0 mi)

No Dogs Allowed

(RLNE6114877)","37.757514","1100","-122.445328","https://photos.zillowstatic.com/p_f/ISr5xy1wc90jp30000000000.jpg","https://photos.zillowstatic.com/p_f/ISr51us8yzhrv30000000000.jpg","https://photos.zillowstatic.com/p_f/ISjzyha2ur9uv30000000000.jpg","https://photos.zillowstatic.com/p_f/ISbtw5svpj1xv30000000000.jpg","https://photos.zillowstatic.com/p_f/IS3nut9plbtzv30000000000.jpg","https://photos.zillowstatic.com/p_f/ISvgshrih3l2w30000000000.jpg","https://photos.zillowstatic.com/p_f/ISnaq59cdvc5w30000000000.jpg","https://photos.zillowstatic.com/p_f/ISf4otq59n48w30000000000.jpg","https://photos.zillowstatic.com/p_f/IS7ylh8z4fwaw30000000000.jpg","https://photos.zillowstatic.com/p_f/ISzrj5qs07odw30000000000.jpg","https://photos.zillowstatic.com/p_f/ISrlht7mwyfgw30000000000.jpg","https://photos.zillowstatic.com/p_f/ISjffhpfsq7jw30000000000.jpg","https://photos.zillowstatic.com/p_f/ISb9d579oizlw30000000000.jpg","https://photos.zillowstatic.com/p_f/IS33bto2karow30000000000.jpg","https://photos.zillowstatic.com/p_f/ISvw8h6wf2jrw30000000000.jpg","https://photos.zillowstatic.com/p_f/ISnq65opbuauw30000000000.jpg","https://photos.zillowstatic.com/p_f/ISfk4t5j7m2xw30000000000.jpg","https://photos.zillowstatic.com/p_f/IS7e2hnc3euzw30000000000.jpg","https://photos.zillowstatic.com/p_f/ISz70556z5m2x30000000000.jpg","https://photos.zillowstatic.com/p_f/ISr1ysmzuxd5x30000000000.jpg","https://photos.zillowstatic.com/p_f/ISjvvg4tqp58x30000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3800","https://www.zillow.com/homedetails/472-Corbett-Ave-San-Francisco-CA-94114/2094117678_zpid/",
"San Francisco",,,"CA","881 Haight St",,"94117","1","2","USD","-Two bedroom one bathroom flat
-Hardwood floors
-Conveniently located near public transportation, shopping and dining

-No pets and no smoking

Water and garbage included","37.771183",,"-122.436693","https://photos.zillowstatic.com/p_f/ISifj07prgrds40000000000.jpg","https://photos.zillowstatic.com/p_f/ISaxzme8j8n9460000000000.jpg","https://photos.zillowstatic.com/p_f/ISmquzvq99bvn50000000000.jpg","https://photos.zillowstatic.com/p_f/IS2rxaw1f0fc460000000000.jpg","https://photos.zillowstatic.com/p_f/ISeksndk513yn50000000000.jpg","https://photos.zillowstatic.com/p_f/ISukvydvas6f460000000000.jpg","https://photos.zillowstatic.com/p_f/IS6eqbvd1tu0o50000000000.jpg","https://photos.zillowstatic.com/p_f/ISmetmvo6kyh460000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2900","https://www.zillow.com/homedetails/881-Haight-St-San-Francisco-CA-94117/2088478169_zpid/",
"San Francisco",,,"CA","120 Portola Dr APT 5",,"94131","1","1","USD","Parking Included!

Incredible panoramic bay and city views! Tiled floors and carpets, oak cabinets, granite counters and full appliances: microwave, range, oven, refrigerator and dishwasher. Secure, gated entrance and elevator access. Carport space included, laundry facilities on-site.37 Corbett bus stops at your front door or picks you up across the street to take you down Market. 5 min bus ride to Castro St. station or an extra 10 to Church St. Station. Twin Peaks is just behind you and Glen Canyon is down the road.

 Note there is a $40 application fee per proposed tenant payable upon submission of your online application for background and credit checks. If you are approved, the fee will be credited to your account.","37.74914","750","-122.444155","https://photos.zillowstatic.com/p_f/ISew1j5m38xog21000000000.jpg","https://photos.zillowstatic.com/p_f/IS6qz6nfzzorg21000000000.jpg","https://photos.zillowstatic.com/p_f/ISmehtww2dzoi21000000000.jpg","https://photos.zillowstatic.com/p_f/ISyjxu49vrgug21000000000.jpg","https://photos.zillowstatic.com/p_f/ISe8fheqy4rri21000000000.jpg","https://photos.zillowstatic.com/p_f/ISqdvim2rj8xg21000000000.jpg","https://photos.zillowstatic.com/p_f/IS62d5wjuwiui21000000000.jpg","https://photos.zillowstatic.com/p_f/ISi7t64wmb00h21000000000.jpg","https://photos.zillowstatic.com/p_f/ISyvatddqoaxi21000000000.jpg","https://photos.zillowstatic.com/p_f/ISa1rulpi3s2h21000000000.jpg","https://photos.zillowstatic.com/p_f/ISqp8hv6mg20j21000000000.jpg","https://photos.zillowstatic.com/p_f/IS2voi3jevj5h21000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2700","https://www.zillow.com/homedetails/120-Portola-Dr-APT-5-San-Francisco-CA-94131/2097342309_zpid/",
"San Francisco",,,"CA","150 Gardenside Dr #202",,"94131","1",,"USD","Completely remodeled 2nd floor apartment with bay views and a private balcony. New kitchen, bathroom, and new full appliances: microwave, range, oven, refrigerator and dishwasher. Carport space included, laundry facilities on-site. 37 Corbett bus stop is under 5 minutes walk away for a 10 min bus ride to Castro St. station or an extra 5 to Church St. Station. Twin Peaks is literally just behind you and Glen Canyon is a 20 minute walk. Perfect for dog owners!

 Note there is a $40 application fee per proposed tenant payable upon submission of your online application for background and credit checks. If you are approved, the fee will be credited to your account.

We are looking for long term renters who want to make this their home. We are always willing to negotiate on price, especially during these unusual times. After touring, do not hesitate to contact us for any further questions.","37.754019","775","-122.444489","https://photos.zillowstatic.com/p_f/ISzn0gidbfxqhl0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjbwrh03zgwhl0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3zr3hnui02il0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnmnfgam2k7il0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfgl3y3iubail0000000000.jpg","https://photos.zillowstatic.com/p_f/ISz3hfxq9evfil0000000000.jpg","https://photos.zillowstatic.com/p_f/ISblafe7xp6oil0000000000.jpg","https://photos.zillowstatic.com/p_f/ISv86rduo9qtil0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfw13dhgt9zil0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzjxec48dt4jl0000000000.jpg","https://photos.zillowstatic.com/p_f/ISj7tqbrzwcajl0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3vo2bergwfjl0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnikea1j0gljl0000000000.jpg","https://photos.zillowstatic.com/p_f/IS76gq9oakzqjl0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrtb29b24jwjl0000000000.jpg","https://photos.zillowstatic.com/p_f/ISbh7e8ytn22kl0000000000.jpg","https://photos.zillowstatic.com/p_f/ISny0epehzdakl0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7mwpo19jxfkl0000000000.jpg","https://photos.zillowstatic.com/p_f/ISr9s1oo03hlkl0000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2900","https://www.zillow.com/homedetails/150-Gardenside-Dr-202-San-Francisco-CA-94131/2077778426_zpid/",
"San Francisco",,,"CA","1337 Oak St",,"94117","1","3","USD","DESIGN: Quintessential San Francisco Victorian Flat! Large renovated flat- 2 bed (3 bed alternative) 1 split bath remodeled with access to outdoor garden! Updated kitchen, gas range & oven, large updated bedrooms and designer paints make it feel spacious and bright! Great Location!

SPACIOUS LAYOUT: 1400 sqft (owner estimated) All hardwood floors, stainless appliances! Spacious living room, separate dining room, storage throughout and divided bathroom.

GREAT LOCATION: Beautiful Panhandle park view across the street and Golden Gate Park 10 min walk. Close to shops and restaurants of the Upper Haight, Cole Valley & Hayes Valley, & NOPA. 6, 24, 33, 43, 7, 7-L MUNI to Downtown. Haight-Divisadero Google, Facebook, Chariot shuttle stops nearby.","37.772345","1400","-122.441315","https://photos.zillowstatic.com/p_f/IS72pyiyvt0yg31000000000.jpg","https://photos.zillowstatic.com/p_f/ISzvmm0srls0h31000000000.jpg","https://photos.zillowstatic.com/p_f/ISrpkailndk3h31000000000.jpg","https://photos.zillowstatic.com/p_f/ISjjiyzej5c6h31000000000.jpg","https://photos.zillowstatic.com/p_f/ISbdgmh8fx39h31000000000.jpg","https://photos.zillowstatic.com/p_f/IS37eaz1bpvbh31000000000.jpg","https://photos.zillowstatic.com/p_f/ISv0cygv6hneh31000000000.jpg","https://photos.zillowstatic.com/p_f/ISnu9myo29fhh31000000000.jpg","https://photos.zillowstatic.com/p_f/ISfo7agiy07kh31000000000.jpg","https://photos.zillowstatic.com/p_f/IS7i5yxbusymh31000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4500","https://www.zillow.com/homedetails/1337-Oak-St-San-Francisco-CA-94117/2098081441_zpid/",
"San Francisco",,,"CA","4219 21st St #3",,"94114","2","3","USD","Call Jack Murphy or Christian Elbeck to schedule a showing of this impressive, thoroughly remodeled, sprawling flat, steps from a prime commercial corridor, in one of San Francisco's most desirable neighborhoods.

 Spanning over 1,700 square feet of light-filled, sumptuous interior spaces, this open-concept 3 bedroom flat, encompasses the ideal combination of attributes, which render it a perfect housing solution for those discerning renters who want the best of what San Francisco living has to offer. A newly remodeled kitchen, two luxurious baths, a private patio, In-Unit Washer/Dryer, expansive backyard and multiple deeded parking spaces round out the home's universally appealing Features.

Key Terms:
- Property Offered in an Un-Furnished Capacity
- Terms Between 12 and 24 Months Considered
- 2 Deeded Parking Spaces Included 
- Shared Backyard
- Property Resides on a Huge Lot

Key Features:
- Newly Remodeled Interior Spaces
- Expansive Chef's Kitchen
- 3 Spacious, Comparably Sized Bedrooms
- 2 Luxurious Baths
- Functional Fireplace
- Hardwood Floors","37.755248","1700","-122.438121","https://photos.zillowstatic.com/p_f/ISfg1499rqp72j0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7azrq2niha2j0000000000.jpg","https://photos.zillowstatic.com/p_f/ISz3xf8wia9d2j0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrxu3qpe21g2j0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjrsr7jausi2j0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvoi73s931esj0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnigvkl5vsgsj0000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5595","https://www.zillow.com/homedetails/4219-21st-St-3-San-Francisco-CA-94114/2077781083_zpid/",
